name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Baer Park	Park			Active	Municipal	City of Waterville				371 Canal Rd		Lucas	Roche de Boeuf		41.504485	-83.721754	86HRG73H+Q7	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Conrad Park	Park			Active	Municipal	City of Waterville				7600 Michigan Ave		Lucas	Roche de Boeuf		41.501763	-83.724726	86HRG72G+P4		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Memorial Park	Park			Active	Municipal	City of Waterville				24 Water St		Lucas	Roche de Boeuf		41.499805	-83.715443	86HRF7XM+WR		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Prairie Trail/Royal Hampton	Park			Active	Municipal	City of Waterville				751 Waterville Monclova Rd		Lucas	Roche de Boeuf		41.512507	-83.734953	86HRG778+22	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Pray Park	Park			Active	Municipal	City of Waterville				12 N Fourth St		Lucas	Roche de Boeuf		41.499734	-83.720876	86HRF7XH+VJ		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Stitt Park	Park			Active	Municipal	City of Waterville				1135 Farnsworth Rd		Lucas	Roche de Boeuf		41.498157	-83.732742	86HRF7X8+7W		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Waterworks Park	Park			Active	Municipal	City of Waterville				241 S River Rd		Lucas	Roche de Boeuf		41.494079	-83.717868	86HRF7VJ+JV	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Waterville; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://watervilleohio.org	https://watervilleohio.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Lathrop Park	Park			Active	Municipal	Village of Berkey				12130 Sylvania Metamora Rd		Lucas	Richfield	Richfield	41.716524	-83.837128	86HRP587+J4		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Berkey; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Harbor View Village Park	Park			Active	Municipal	Village of Harbor View				365 Lakeview Dr		Lucas	Harbor View		41.69557	-83.444896	86HRMHW4+62		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Harbor View; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Historcial Train Enchahncement	Park			Active	Municipal	Village of Holland				7101 Front St		Lucas	Springfield	Springfield	41.617627	-83.71065	86HRJ79Q+3P		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Holland; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Rail Park Field	Park			Active	Municipal	Village of Holland				1205 Holloway Rd		Lucas	Springfield	Springfield	41.617411	-83.714653	86HRJ78P+X4		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Holland; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Strawberry Acres Park	Park			Active	Municipal	Village of Holland				950 McCord Rd		Lucas	Springfield	Springfield	41.622437	-83.70513	86HRJ7CV+XW	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Holland; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Greenspace	Open Space	Urban Open Space		Active	Municipal	Village of Ottawa Hills				3750 W Bancroft St		Lucas	Ottawa Hills		41.663846	-83.633009	86HRM978+GQ	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Toledo; status=Unknown; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ottawahills.org	https://ottawahills.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Greenspace	Open Space	Urban Open Space		Active	Municipal	Village of Ottawa Hills				3569 W Bancroft St		Lucas	Ottawa Hills		41.663846	-83.633009	86HRM978+GQ	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Toledo; status=Unknown; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ottawahills.org	https://ottawahills.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Greenspace	Open Space	Urban Open Space		Active	Municipal	Village of Ottawa Hills				2450 Bancroft St		Lucas	Ottawa Hills		41.663846	-83.633009	86HRM978+GQ	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Toledo; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ottawahills.org	https://ottawahills.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Greenspace	Open Space	Urban Open Space		Active	Municipal	Village of Ottawa Hills				2715 Edgehill Rd		Lucas	Ottawa Hills		41.663846	-83.633009	86HRM978+GQ		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Toledo; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ottawahills.org	https://ottawahills.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
McKondin Heights	Park			Active	Municipal	Village of Ottawa Hills				3812 Orkney Dr		Lucas	Ottawa Hills		41.669514	-83.63361	86HRM998+RH		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Toledo; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ottawahills.org	https://ottawahills.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ottawa Hill Park	Park			Active	Municipal	Village of Ottawa Hills				3357 Indian Rd		Lucas	Ottawa Hills		41.663296	-83.624111	86HRM97G+89		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Toledo; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://ottawahills.org	https://ottawahills.org		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Sandra Park	Park			Active	Municipal	Village of Whitehouse				6648 Finzel Rd		Lucas	Waterville	Waterville	41.529315	-83.783441	86HRG6H8+PJ		Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Whitehouse; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://whitehouseoh.gov	https://whitehouseoh.gov		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Whitehouse Village Park	Park			Active	Municipal	Village of Whitehouse				6779 Gilead St; 6710 Providence St		Lucas	Waterville	Waterville	41.517811	-83.799752	86HRG692+43	Hiking Trail	Source: NW_Ohio_Parks_View GIS 2026-04-28. citymuni=Whitehouse; status=Open; ownertype=Municipal. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source. Merged from two GIS address points (indices 331+332) for same park.	https://whitehouseoh.gov	https://whitehouseoh.gov		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Stranahan Arboretum	Curated Biological Site	Arboretum		Active	State of Ohio / University of Toledo	University of Toledo				"4131 Tantara Rd, Toledo, OH"		Lucas	Sylvania	Sylvania	41.692947	-83.668362	86HRM8VJ+5M		University of Toledo arboretum. ownertype=State; agencyname=University of Toledo; status=Open per NW_Ohio_Parks_View GIS 2026-04-28. Resolves LUC-F-18. §4.7 mandatory public university natural area check at T2. UT is a public university (state). NOT in baseline — new discovery via GIS. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer	https://services1.arcgis.com/SvdVZfVAhlYe04Tl/arcgis/rest/services/NW_Ohio_Parks_View/FeatureServer		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Kitty Todd Nature Preserve	Nature Preserve	Private Nature Preserve	State Nature Preserve	Active	The Nature Conservancy	The Nature Conservancy	ODNR Division of Natural Areas and Preserves (Kitty Todd State Nature Preserve designation); Green Ribbon Initiative (regional partnership)	Green Ribbon Initiative; ODNR	"The Nature Conservancy's nearly 1,500-acre Kitty Todd Preserve is a centerpiece of the Oak Openings Region and a model of land management practices. The preserve's nearly 1,500 acres are comprised of low-lying wetlands and windblown sand dunes populated by prairie, oak savanna, woodland and forest in a rural suburban area."	"10420 Old State Line Road, Holland OH (near Swanton)"	1464	Lucas	Harding	Harding	41.6176	-83.8027	86HRJ59W+2W	Hiking Trail;Pavilion;Restrooms;Observation Deck;Wildlife Observation Area;Wetland;Visitor Center	"Primary T7 entity. ODNR has designated this as Kitty Todd State Nature Preserve (SNP designation on TNC-owned/managed land). T2 raw discovery record staged separately for ODNR SNP designation only (governance=TNC noted there). This T7 record is the primary entity. GIS shows 13 parcels totaling ~1,437 ac under agencyname=The Nature Conservancy, ownertype=Special District; 2 parcels with status=Open (name=""Kitty Todd Nature Preserve (Main)""), ~897 ac main + ~5 ac. TNC website gives size as 1,464 ac. GPS from GIS main parcel centroid (897 ac parcel)."	https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/kitty-todd-nature-preserve/	https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/kitty-todd-nature-preserve/;https://www.nature.org/content/dam/tnc/nature/en/documents/OH_Kitty-Todd-Trail-Map_2022.pdf		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ottawa Wildlife Refuge	Wildlife Area	Wetland Management Area		Active	Howard Farms Conservancy District	Howard Farms Conservancy District				12581 Lagoon Dr	1	Lucas			41.652664	-83.242914	86HRMQ34+3R		"ORC 6101 statutory drainage/flood-control conservancy district (not a land trust nonprofit). ownertype=Special District per NW_Ohio_Parks_View GIS. status=Open. citymuni=Curtice. GIS centroid GPS. Staged retroactively at T3 after GIS review 2026-04-28. Two separate GIS parcels both named 'Ottawa Wildlife Refuge' — each staged as separate record; may merge at Resolution if same entity. GIS_VERIFY_COUNTY: centroid lon=-83.24 places this parcel in Ottawa County area (expected ~lon -83.40 for Curtice/Jerusalem Twp, Lucas Co). GIS county attribute = Lucas but centroid may be misgeoreferenced. Verify actual parcel location before pipeline. GPS coordinates suspect — do not use for location until verified."				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Ottawa Wildlife Refuge	Wildlife Area	Wetland Management Area		Active	Howard Farms Conservancy District	Howard Farms Conservancy District				12291 Lagoon Dr	1.1	Lucas			41.652664	-83.242914	86HRMQ34+3R		"ORC 6101 statutory drainage/flood-control conservancy district (not a land trust nonprofit). ownertype=Special District per NW_Ohio_Parks_View GIS. status=Open. citymuni=Curtice. GIS centroid GPS. Staged retroactively at T3 after GIS review 2026-04-28. Two separate GIS parcels both named 'Ottawa Wildlife Refuge' — each staged as separate record; may merge at Resolution if same entity. GIS_VERIFY_COUNTY: centroid lon=-83.24 places this parcel in Ottawa County area (expected ~lon -83.40 for Curtice/Jerusalem Twp, Lucas Co). GIS county attribute = Lucas but centroid may be misgeoreferenced. Verify actual parcel location before pipeline. GPS coordinates suspect — do not use for location until verified."				2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Camp Miakonda	Campground	Cabin Campground		Active	Boy Scouts of America / Erie Shores Council	"Erie Shores Council, Boy Scouts of America"			"Camp Miakonda at the DeVilbiss Scout Reservation is a 160 acres resident-type facility for Scouting groups. The DeVilbiss Scout Reservation is the 5th oldest Scouting America camp in the United States. Fourteen rustic cabins are available for rental. Four Adirondack sites (3-sided buildings), tent camping sites, a pool, a lake, chapel, dining hall (with food service operation), Trading Post, Historical Museum, a marked historical trail, and Fort Scheib are also on-premises. The Council Lodge, Ford Center, and Wildlife Center are available for day, evening, or weekend use for special events, dinners, training seminars, etc. for both Scout and non-Scout groups. Ohio's oldest and America's 5th oldest surviving Scout camp."	"5600 W Sylvania Ave, Toledo OH (DeVilbiss Scout Reservation)"	160	Lucas	Sylvania	Sylvania	41.69472	-83.679499	86HRM8VC+V6	Swimming Pool;Restrooms;Parking Lot;Camping;Cabin Rentals;Historic Marker;Museum Building	"Scout camp (T8 per sub-procedure §2 explicit scope). LUC-F-14 RESOLVED — confirmed reservation-based access; cabins/facilities available to non-Scout groups as well as Scouts. BSA/Erie Shores Council is a nonprofit 501(c)(3) — per §4.3 this could suggest T7, but T8 sub-procedure §2 explicitly lists Scout camps as T8 scope. Staged T8. GIS records: acres=152.52 (website says 160 ac — acreage discrepancy; use 160 from official source). Historical Museum open Sep–May; trail requires reservations. GPS from NW_Ohio_Parks_View GIS centroid (returnCentroid=true, outSR=4326) 2026-04-29."	https://www.erieshorescouncil.org/miakonda	https://www.erieshorescouncil.org/miakonda;https://www.erieshorescouncil.org/museum;https://www.erieshorescouncil.org/orienteeringtrail		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Agnes Reynolds Jackson Arboretum	Curated Biological Site	Arboretum		Active	"Old West End Association, Inc."	"Old West End Association, Inc."			"A 2-acre urban arboretum in the Historic Old West End of Toledo, Ohio, lovingly cared for by Old West End residents since 1986. Home to summer concerts, movie nights, weddings and other community events. Garden beds feature architectural artifacts salvaged from Old West End homes and businesses."	"2501 Robinwood Ave (corner of Delaware & Robinwood), Toledo OH 43610 (Historic Old West End)"	1.66	Lucas	Toledo		41.67151	-83.561403	86HRMCCQ+JC	Restrooms;Garden	"GIS ownertype=Private - NP (private nonprofit). GOVERNANCE_REVIEW — per §4.3, nonprofit ownership suggests T7 reclassification. However, Old West End Association, Inc. is a civic neighborhood association, not a land trust or conservancy; T7 sub-procedure §2 scope (land trusts, conservancies, greenway coalitions, watershed groups) does not naturally include civic neighborhood associations. Staged T8 per explicit T8 scope coverage of civic/community organizations. Flag for normalization review. GPS from NW_Ohio_Parks_View GIS centroid (returnCentroid=true, outSR=4326) 2026-04-29."	https://www.toledooldwestend.com	https://www.toledooldwestend.com		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
River Tract	Open Space	Urban Open Space		Active	Owens Corning	Owens Corning	Metroparks Toledo (Glass City Riverwalk partner; $1M foundation gift 2021)	Owens Corning Foundation donated $1M toward Glass City Riverwalk development 2021; OC campus to be connected by Riverwalk corridor	A 19.76-acre riverfront parcel at the Owens Corning World Headquarters along the Maumee River in downtown Toledo. Includes a public 1-mile fitness trail with views of the downtown cityscape and the Anthony Wayne Bridge. Connected to the broader Glass City Riverwalk corridor linking Middlegrounds Metropark with Glass City Metropark.	"Maumee River frontage, Owens Corning World Headquarters, Toledo OH"	19.76	Lucas	Toledo		41.64358	-83.535375	86HRJFV7+CR	Bridge	"GIS ownertype=Private, agencyname=Owens Corning, status=Open. Corporate campus riverfront parcel with public fitness trail along Maumee River. Owens Corning is a for-profit corporation (T8 per §4.3). OC Foundation donated $1M to Glass City Riverwalk (Metroparks Toledo) in 2021; OC campus is to be connected by Riverwalk corridor but parcel not yet transferred to Metroparks per current GIS. If parcel is later donated/transferred to Metroparks, reclassify as T3. GPS from NW_Ohio_Parks_View GIS centroid (returnCentroid=true, outSR=4326) 2026-04-29."	https://metroparkstoledo.com/discover/blog/posts/owens-corning-foundation-gift-advances-riverwalk-vision/	https://metroparkstoledo.com/discover/blog/posts/owens-corning-foundation-gift-advances-riverwalk-vision/;https://calisthenics-parks.com/spots/2245-en-toledo-fitness-trail-owens-corning-corporate-headquarters		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
